class,cap.diameter,stem.height,colour,water.content
edible,7.09,7.45,grey,54.677224308252335
poisonous,6.56,11.76,brown,47.79802334494889
edible,5.44,12.87,grey,37.0217171497643
edible,17.89,15.61,grey,68.8878332823515
poisonous,0.79,4.72,grey,30.85907869040966
poisonous,1.17,2.88,red,30.316980928182602
edible,8.84,10,brown,39.56313407048583
poisonous,2.48,3.03,red,61.61474099382758
poisonous,13.47,11.24,brown,53.88344128616154
poisonous,4.56,3.68,grey,36.70073225162923
poisonous,6.73,9.35,brown,58.829387882724404
poisonous,2.28,8.03,grey,38.8445236813277
edible,10.86,4.98,grey,45.08384860120714
poisonous,3.17,5.55,grey,59.333535423502326
poisonous,0.87,2.86,grey,63.07966964319348
poisonous,7.64,9.9,red,61.85505169443786
edible,9.71,4.58,grey,50.86299568414688
edible,6.15,5.88,grey,51.52415377087891
edible,3.01,4.02,red,59.0852524805814
poisonous,1.48,1.69,brown,41.92710665985942
poisonous,1.62,4.61,brown,36.37354640290141
edible,13.05,11.6,grey,50.51826070062816
poisonous,3.18,5.93,brown,57.6101153716445
poisonous,3.67,4.51,grey,31.974844504147768
poisonous,7.14,10.51,brown,60.581305949017406
edible,1.82,6.46,grey,48.07446314021945
poisonous,3.85,2.7,brown,30.162421334534883
edible,12.42,14.99,grey,63.16329502500594
poisonous,4.93,8.07,red,69.6778554469347
poisonous,11.89,11.97,grey,45.13497397303581
edible,12.65,6.39,grey,40.634957160800695
poisonous,4.81,5.37,grey,62.10741977207363
edible,5.35,4.09,red,33.03540765307844
edible,4.61,8.13,grey,62.10962965153158
edible,0.91,2.44,brown,69.16825660504401
poisonous,15.4,16.93,brown,52.078278977423906
edible,4.7,4.69,brown,47.47652919963002
edible,7.39,9.04,grey,58.037974033504725
edible,10.03,13.88,grey,52.90800225920975
edible,10.88,9.92,grey,46.79187937639654
poisonous,10.99,5.43,grey,45.93470518477261
poisonous,6.64,8.43,brown,54.63910001330078
edible,5.39,4.77,brown,36.14912053570151
edible,4.34,4.36,grey,40.17006313428283
poisonous,3.82,8.36,grey,53.40524640865624
edible,8.93,6.96,grey,56.83281660079956
edible,7.72,9.13,brown,32.88144150748849
poisonous,9.88,11.25,brown,30.52487727254629
edible,8.39,6.19,brown,58.99689523503184
poisonous,24.75,7.63,brown,59.44323915988207
edible,6.93,6,red,40.29839255847037
edible,1.13,4.82,red,49.895716989412904
poisonous,8.18,9.25,grey,67.9450530000031
poisonous,14.62,6.67,brown,52.86297610960901
poisonous,7.77,11.82,brown,62.49695098027587
poisonous,8.26,14.97,brown,66.30435877479613
poisonous,1.16,2.57,brown,58.237608997151256
poisonous,1.13,3.53,brown,61.88714846037328
edible,6.76,7.9,grey,36.309865061193705
poisonous,2.29,2.85,red,50.65645119175315
edible,4.1,5.55,brown,58.24893941171467
edible,4.89,5.38,brown,48.00317549146712
poisonous,2.96,3,grey,34.93550485000014
poisonous,10.79,6.65,red,58.710588151589036
poisonous,4.08,5.85,brown,38.355107959359884
edible,8.89,4.51,brown,47.78569952584803
edible,7.05,6.27,grey,33.438216894865036
poisonous,2.92,3.44,brown,36.57605382613838
poisonous,6.64,5.66,red,69.11983641795814
poisonous,3.42,4.3,brown,48.043909119442105
poisonous,2.85,3.18,brown,61.495834551751614
edible,2.66,6.03,grey,33.91721313819289
edible,5.7,12.57,grey,68.94486866891384
edible,5.38,4.3,grey,52.74347448721528
poisonous,1.57,4.91,grey,62.18827521428466
poisonous,5.63,6.28,grey,56.42749724909663
edible,7.37,4.75,grey,40.18418152816594
edible,4.24,7.86,grey,50.04604609683156
edible,7.41,14.94,red,68.98861845955253
edible,6.51,5.33,brown,38.4434053953737
poisonous,3.06,3.08,brown,45.38933450356126
poisonous,1.25,4.52,red,46.318456158041954
edible,4.6,8.22,grey,46.65608140639961
poisonous,3.01,4.29,red,33.26228608377278
edible,9.81,4.51,brown,52.61156697757542
poisonous,7.93,17.39,grey,59.09676139242947
poisonous,4.71,6.9,brown,38.0463641602546
poisonous,6.33,5.58,grey,67.34549533575773
poisonous,6.86,6.14,grey,53.2743866648525
poisonous,6.92,6.15,grey,60.064131086692214
poisonous,4.04,4.98,red,63.89089271426201
poisonous,5.02,5.94,brown,69.50772534124553
poisonous,7.19,6.51,brown,67.02973462641239
poisonous,3.73,8.93,red,43.850501561537385
poisonous,5.36,3.62,grey,58.938633585348725
edible,10.98,9.21,grey,37.217309791594744
poisonous,1.61,4.73,brown,47.07794872112572
edible,7.58,7.69,brown,67.99219254404306
edible,8.3,13.84,brown,49.38059072941542
edible,3.99,5.65,red,51.22336150147021
edible,2.48,2.81,brown,55.29494244605303
edible,58.11,8.55,brown,42.95673626475036
poisonous,2.07,5.36,brown,57.058464819565415
edible,9.16,7.97,red,51.54658226296306
poisonous,0.8,4.2,red,34.165693363174796
edible,13.21,2.57,grey,66.38905961997807
poisonous,2.93,4.01,brown,43.61097757704556
poisonous,3.32,5.22,grey,60.08005288429558
edible,3.85,6.12,red,32.06566206179559
poisonous,1.23,3.77,red,39.550646441057324
poisonous,5.65,4.97,red,62.233186550438404
poisonous,13.37,11.19,grey,35.49729907885194
poisonous,9.1,6.03,grey,44.539001155644655
poisonous,5.06,5.77,grey,56.11265292391181
poisonous,9.11,7.11,grey,68.97667775861919
poisonous,13.99,16.71,brown,35.55025277659297
edible,10.78,6.52,grey,65.73107667267323
poisonous,6.06,2.85,grey,59.97940396890044
edible,4.37,4.08,grey,37.902376893907785
edible,1.21,5.52,grey,43.03798612207174
poisonous,4.13,5.17,grey,41.42911070026457
poisonous,3.51,5.97,grey,47.486087791621685
poisonous,0.94,3.19,brown,50.541385393589735
poisonous,10.68,8.01,grey,62.7600013744086
poisonous,8.07,8.72,grey,34.44021265022457
edible,4.26,6.2,brown,34.98318377882242
poisonous,7.31,6.71,brown,67.28081272915006
poisonous,5.05,5.89,brown,41.61132875829935
edible,6.65,6.92,grey,57.90830094367266
poisonous,0.66,4.23,brown,48.37422186508775
poisonous,2.33,7.44,brown,63.66396411322057
poisonous,0.7,3.62,grey,47.16539077460766
edible,10.84,6.02,brown,57.31644815765321
poisonous,4.51,5.9,brown,56.69088060967624
poisonous,6.91,14.34,brown,67.80252574943006
poisonous,3.78,4.27,grey,63.87385352514684
poisonous,2.72,7.87,brown,33.086058627814054
edible,6.07,5.05,brown,30.727490298449993
poisonous,5.31,3.31,brown,68.60415049828589
edible,1.47,4.93,grey,39.5405900105834
edible,4.78,5.99,brown,30.111425248906016
poisonous,12.58,5.73,grey,44.04611655510962
edible,8.54,7.87,brown,47.91771554388106
edible,13.64,13.2,brown,31.13770702853799
edible,9.54,5.16,brown,61.93996572867036
poisonous,2.58,5.28,grey,48.6010558437556
edible,7.76,7.04,brown,56.062295362353325
edible,6.24,5.4,grey,46.88710380345583
poisonous,6.58,12.85,brown,38.910910580307245
poisonous,3.9,3.9,red,30.325243938714266
edible,6,5.91,grey,65.64825667068362
edible,4.56,5.39,brown,53.919722186401486
edible,8.13,12.87,brown,52.67886869609356
poisonous,6.94,6.73,grey,61.62598442286253
edible,3,3.83,grey,30.063052838668227
poisonous,1.62,4.85,brown,31.345367692410946
poisonous,1.06,3.27,brown,57.44031187146902
edible,4.94,4.74,grey,49.36776773072779
edible,6.92,5.91,brown,54.19445242732763
poisonous,7.99,9.99,brown,37.98287340439856
poisonous,3.01,6.23,red,66.66386118158698
poisonous,1.24,3.78,brown,55.293172551319
poisonous,1.2,2.59,grey,56.984529979527
edible,53.46,7.32,brown,55.79931705258787
edible,10.15,9.45,grey,30.91961327008903
edible,4.98,6.19,brown,59.36091234907508
edible,3.14,4.04,brown,35.75822818093002
edible,5.51,6.51,red,50.38237960077822
poisonous,8.64,9.92,brown,38.65826925262809
edible,7.64,8.53,grey,38.809495605528355
edible,3.15,3.64,grey,37.814969224855304
edible,47.68,6.06,brown,49.984975242987275
poisonous,3.7,0,brown,51.56628186814487
poisonous,3.4,4.39,red,36.3065248914063
edible,4.41,5.1,grey,58.45369095914066
poisonous,3.01,5.72,grey,32.85299116745591
poisonous,9.3,7.63,brown,65.2404082659632
edible,8.95,5.83,brown,54.27479417063296
poisonous,2.79,3.01,brown,60.65791072323918
edible,8.26,2.52,brown,55.75405898503959
edible,43.6,4.7,grey,45.67980400286615
poisonous,5.49,8.87,brown,31.54005360789597
edible,3.51,6.9,brown,45.998923759907484
edible,19.14,15.68,brown,68.75504055991769
poisonous,4.34,6.44,grey,35.05199419334531
edible,3.97,5.35,brown,64.2469672486186
edible,4.05,5.4,brown,34.9099241103977
poisonous,1.39,4.43,brown,32.660481091588736
edible,6.58,7.36,brown,37.18746759928763
poisonous,4.72,4.68,brown,60.155368456617
poisonous,3.95,6.3,grey,33.2576968614012
edible,7.66,5.56,brown,54.79344869963825
edible,11.16,5.86,brown,54.95633736252785
edible,8.8,9.01,red,60.30752641148865
edible,4.21,6.95,brown,57.622514832764864
edible,11.93,8.34,brown,31.160723632201552
poisonous,4.63,5.76,grey,61.51430955156684
poisonous,3.51,8.21,grey,30.488666081801057
edible,7.14,6.24,red,54.169690972194076
edible,6,4.78,red,44.43676548078656
poisonous,7.93,7.38,grey,60.477001341059804
poisonous,3.58,4.96,grey,61.12448988482356
edible,2.21,6.28,grey,31.17821428924799
poisonous,2.65,5.06,grey,36.88746564090252
edible,2.67,3.34,brown,47.524431236088276
poisonous,2.46,4.55,brown,34.684111727401614
edible,8.68,16.56,red,57.463596165180206
poisonous,9.1,9.74,red,32.9140455648303
edible,4.09,6.17,brown,37.23221503198147
poisonous,1.23,3.22,brown,62.96597959473729
poisonous,8.18,6.5,grey,60.6497136503458
poisonous,2.26,6.01,brown,67.03835499472916
poisonous,6.62,6.43,grey,34.176878118887544
edible,8.35,9.25,grey,66.97636352851987
poisonous,3.15,3.22,grey,49.664692878723145
edible,7.7,7.19,brown,56.034454414620996
poisonous,1.68,6.92,grey,32.07043934613466
poisonous,5.21,1.47,grey,40.201107282191515
edible,5.17,7.23,brown,40.50555419176817
edible,3.8,7.6,brown,35.72022599168122
poisonous,10.46,11,grey,65.92355070635676
poisonous,2.09,6,brown,39.520968506112695
poisonous,6.42,5.6,brown,53.02296509966254
poisonous,7.56,4.53,grey,51.76040063612163
edible,7.49,6.27,red,62.06077233888209
edible,2.76,5.54,grey,33.41110112145543
poisonous,5.63,6.07,grey,46.65718183852732
poisonous,5.57,5.09,brown,42.81806285493076
edible,8.24,7.19,grey,41.063402350991964
poisonous,1.23,3.16,brown,68.16022953949869
poisonous,18.99,4.75,brown,67.84798207692802
poisonous,0.58,3.98,grey,51.5887457318604
edible,6.69,6.31,grey,38.95494271069765
edible,50.77,7.29,grey,47.149972124025226
edible,6.72,7.85,brown,34.728960236534476
edible,9.37,7.64,red,66.53664979152381
edible,4.94,4.59,grey,35.32872576266527
poisonous,6.44,5.49,grey,38.02406953647733
poisonous,4.57,5.97,brown,49.17337500490248
edible,1.22,4.43,grey,67.69245134666562
edible,6.11,3.8,grey,51.790861608460546
poisonous,3.12,4.76,grey,43.80352310836315
edible,14.19,19.78,red,46.188385309651494
edible,12.69,7.1,grey,46.9498782325536
poisonous,2.91,7.6,brown,66.57101632095873
poisonous,5.65,3.99,grey,62.33182353898883
edible,4.8,6.71,brown,40.00360021367669
poisonous,10.48,10.65,grey,34.896365609019995
edible,0.89,5.87,brown,53.41258816421032
poisonous,4.85,6.04,brown,56.950231436640024
poisonous,10.29,3.75,brown,54.96757005341351
edible,10.08,6,brown,45.05691699683666
edible,11.51,22.8,red,62.03489341773093
poisonous,5.97,10.58,grey,31.166836684569716
poisonous,1.1,2.7,grey,66.07527330517769
poisonous,3.58,2.88,grey,49.556276416406035
edible,5.3,7.39,red,59.26040856167674
poisonous,8.42,5.7,grey,60.404846388846636
edible,3.98,6.23,brown,52.46221180073917
poisonous,6.33,4.86,brown,49.9717316031456
poisonous,8.52,5.41,brown,44.64827583171427
edible,18.5,18.06,brown,63.476070780307055
edible,5.34,6.08,grey,44.44757226854563
poisonous,2.06,3.11,red,44.46743242442608
poisonous,12.01,15.16,red,58.76549010165036
poisonous,1.79,5.91,grey,68.74930158257484
edible,9.7,18.84,brown,47.48446896672249
edible,12.54,7.2,grey,49.18338584713638
poisonous,5.43,6.67,brown,30.442724209278822
edible,4.17,7.51,grey,54.33123570866883
edible,6.91,5.98,grey,36.20902727358043
edible,13.79,5.36,brown,67.44827900081873
poisonous,5.46,5.24,brown,68.26081560924649
poisonous,4.63,5.85,brown,43.41765019111335
edible,6.47,5.6,grey,62.654089760035276
edible,2.7,6.32,red,43.739087311550975
edible,3.44,4.78,brown,61.226326413452625
poisonous,2.18,2.37,grey,66.75678603351116
edible,1.58,5.88,brown,59.5926745980978
poisonous,9.5,10.07,brown,54.58910549990833
edible,7.55,8.85,brown,60.66713319160044
poisonous,10.68,7.56,brown,59.53001300804317
edible,5.51,5.88,brown,56.25479678623378
edible,4.75,4.44,brown,44.49433319270611
edible,5.64,6.41,brown,65.85813703015447
poisonous,3.47,4.02,grey,60.53812665864825
edible,11.08,2.38,grey,50.26790435425937
poisonous,5.95,6.37,brown,65.94300093129277
edible,6.77,5.8,brown,69.60566464811563
edible,10.19,7.76,brown,67.86223567090929
poisonous,7.85,5.88,brown,56.48559346795082
poisonous,13.4,7.89,brown,38.48385227844119
poisonous,5.49,5.46,brown,50.32510842196643
poisonous,6.55,8.05,brown,34.70956949517131
poisonous,4.09,3.22,brown,36.854411913082004
edible,6.38,11.68,grey,50.32357055693865
poisonous,6.58,4.29,grey,36.09340839087963
poisonous,4.38,4.77,brown,65.98711848258972
edible,5.18,4,brown,63.66745673120022
edible,3.87,5.08,red,65.34357085824013
edible,7.39,8.9,brown,48.896514270454645
edible,4.55,5.99,brown,41.054150350391865
poisonous,3.16,3.46,red,60.02320653758943
poisonous,5.16,4.59,brown,66.8130171392113
poisonous,3.76,5.76,red,36.92920329980552
poisonous,2.95,3.44,grey,39.46631885133684
poisonous,5.85,7.72,red,67.50015824101865
edible,11.05,6.85,red,32.043308317661285
poisonous,2.81,3.33,brown,57.241031201556325
poisonous,1.46,4.62,grey,64.4755350612104
poisonous,3.4,5,red,46.95184813812375
poisonous,4.16,5.88,red,47.09116945043206
poisonous,24.98,7.12,brown,66.51593090035021
poisonous,8.86,11.88,brown,65.00469829887152
edible,6.46,6.05,grey,67.61308555491269
poisonous,5.89,7.85,brown,49.820341765880585
poisonous,4.16,4.2,brown,60.09123370051384
edible,6.41,8,brown,61.3914789725095
poisonous,3.01,3.61,brown,46.919416822493076
poisonous,7.45,7.75,grey,34.58355752751231
poisonous,7.04,6.9,grey,48.153105806559324
poisonous,3.51,4.04,grey,53.10122442431748
poisonous,4.57,5.4,brown,46.76358797587454
edible,3.04,4.62,grey,56.734100468456745
poisonous,3.95,6.04,grey,32.065272592008114
edible,11.61,10.34,red,31.06194106861949
poisonous,7.03,1.5,grey,39.52792087569833
poisonous,4.45,4.77,red,48.707673186436296
poisonous,3.34,3.46,brown,64.38620304688811
poisonous,3.35,4.7,red,39.743981482461095
poisonous,4.75,10.22,red,66.44729742780328
edible,2.69,5.43,brown,67.080721212551
poisonous,2.83,2.66,grey,32.80830243602395
poisonous,5.57,6.14,red,57.30925902724266
edible,13.95,9.48,red,62.207075292244554
poisonous,15.33,4.68,grey,46.15786301903427
poisonous,2.87,4.29,grey,45.605319840833545
edible,7.59,6.72,brown,44.942023856565356
poisonous,3.28,5.48,brown,43.059709342196584
edible,9.43,8,grey,36.11024668440223
edible,8.53,6.77,red,51.51993806473911
poisonous,0.69,3.8,brown,45.41479744948447
poisonous,5.09,5.6,brown,32.36096912063658
edible,2.7,5.09,brown,51.93170106969774
poisonous,4.29,5.21,grey,61.89934668131173
edible,6.22,5.48,grey,54.84459389001131
poisonous,6.26,4.9,brown,67.38384371623397
edible,5.46,5.88,red,53.11153779737651
edible,10.69,7.71,grey,55.94386470504105
poisonous,1.39,3.66,brown,40.448711439967155
poisonous,6.14,7.1,brown,38.76247995533049
poisonous,7.86,6.53,brown,43.877108162268996
edible,7.13,6.54,grey,30.944970324635506
poisonous,7.12,1.48,brown,69.92928876541555
poisonous,2.38,8.68,brown,61.510955430567265
poisonous,3.73,8.38,brown,40.6769061088562
edible,5.39,3.66,brown,35.89091695845127
poisonous,3.51,5.56,red,35.41523385792971
poisonous,3.82,5.1,grey,46.95248067378998
poisonous,2.6,2.87,brown,49.95357608422637
poisonous,3.22,3.18,grey,48.198376847431064
edible,1.52,4.48,brown,69.63502213358879
poisonous,1.59,3.9,grey,34.634392214939
edible,6.36,5.65,grey,65.38132146000862
edible,7.06,8.14,brown,62.404287215322256
edible,12.29,7.32,red,39.76897017098963
edible,20.54,21.78,brown,53.321704994887114
poisonous,0.78,4.71,brown,66.41410075128078
poisonous,1.43,4.33,brown,61.10176034271717
edible,4.47,5.96,grey,47.93987659737468
edible,17.57,7.04,grey,30.756018245592713
poisonous,2.88,5.37,grey,32.781379194930196
poisonous,3.67,4.37,brown,67.8354168497026
edible,6.86,5.9,red,38.35439261980355
edible,0.91,5.6,brown,32.53188637085259
edible,7.65,5.93,brown,33.59251856803894
poisonous,7.37,7.22,brown,41.73586253076792
edible,10.96,9.6,red,67.27063997648656
edible,18.14,17.41,brown,33.735264195129275
edible,6.35,5.38,brown,34.76984020322561
edible,4.66,4.8,grey,53.49869449622929
edible,4.01,6.79,brown,45.287874694913626
poisonous,3.75,5.66,brown,61.00103361532092
edible,7.73,3.69,grey,31.988355284556746
poisonous,1.4,1.45,brown,34.353610780090094
poisonous,9.96,6.89,grey,66.38157055713236
poisonous,3.36,4.1,red,55.82316381856799
poisonous,4.25,3.74,brown,51.56338640488684
poisonous,23.08,6.39,grey,55.67655096761882
poisonous,2.9,5.05,brown,63.32746678031981
poisonous,3.69,0,grey,54.84660035930574
edible,8.3,8,brown,58.54062555357814
edible,9.2,10.77,red,53.22951288893819
poisonous,8.06,12.92,brown,34.1282317135483
edible,7,5.88,brown,44.94637078605592
poisonous,3.35,5.82,grey,64.32163139805198
edible,5.14,4.89,grey,58.593977177515626
poisonous,7.08,6.36,brown,54.46868057362735
edible,1.43,5.65,brown,67.34568217769265
poisonous,7.35,9.01,brown,67.75652372278273
edible,5.74,4.31,grey,66.31513102911413
poisonous,14.67,4.92,red,54.521688213571906
edible,11.32,5.98,brown,44.39449751749635
edible,6.33,5.23,grey,39.9262404628098
edible,20.84,13.72,brown,30.986291831359267
edible,6.64,5.63,grey,40.19595254212618
poisonous,6.35,5.22,grey,67.02426040545106
edible,6.54,3.7,brown,31.459089955314994
edible,9.27,7.95,grey,59.84937401488423
edible,7.85,9.05,red,61.02321296930313
edible,6.34,5.1,grey,34.338356386870146
poisonous,3.8,5.43,brown,34.92961508221924
edible,13.25,9.46,grey,40.97144903615117
edible,3.7,4.09,brown,40.00170796178281
edible,3.13,5.4,grey,52.65339315868914
edible,5.75,3.38,red,31.90511184744537
edible,8.72,6.79,grey,32.13568136096001
edible,6.55,5.81,brown,31.942685451358557
edible,6.03,5.99,grey,44.64102760888636
edible,9.15,18.63,brown,42.98890704289079
poisonous,7.78,4.52,brown,45.59339240193367
poisonous,4.63,9.72,grey,43.357729287818074
poisonous,11.72,6.21,brown,37.55796271376312
poisonous,8.11,8.08,grey,65.99352498538792
poisonous,13.63,5.75,grey,52.570403311401606
poisonous,1.49,3.99,brown,69.84636211767793
poisonous,3,3.61,brown,58.78306093625724
edible,6.9,10.94,brown,33.15695590339601
edible,3.75,3.66,brown,47.02549621462822
edible,8.35,6.36,grey,33.11061503365636
poisonous,5.55,6.36,brown,30.754553405568004
poisonous,2.61,4.76,red,42.456429209560156
edible,1.17,5.23,grey,65.95490627922118
poisonous,10.67,7.44,brown,40.5642690975219
edible,7.22,13.51,grey,61.73848350532353
poisonous,7.53,9.07,brown,45.20232071168721
edible,5.91,5.53,brown,54.07320577651262
poisonous,7.56,14.61,grey,50.02847568131983
poisonous,2.82,4.28,red,60.38803678937256
edible,1.48,5.2,brown,50.96689756028354
poisonous,7.93,1.69,brown,30.820953082293272
poisonous,20.02,5.29,grey,69.10849139094353
edible,6.55,6.75,grey,34.38912125304341
edible,3.13,6.97,grey,48.38988520205021
poisonous,3.19,8.16,red,43.602843107655644
poisonous,7.15,4.61,red,60.0692555680871
poisonous,8.65,6.63,red,57.216243194416165
edible,9.31,7.24,brown,64.7891737241298
poisonous,11.07,8.95,brown,57.86000586114824
edible,6.87,6.66,grey,32.411530232056975
poisonous,10.95,5.8,brown,41.83371152728796
poisonous,2.89,4.9,red,59.354533618316054
edible,6.39,5.3,grey,62.41521816700697
poisonous,1.27,3.18,grey,59.907968025654554
edible,2.38,6.73,grey,32.22303417511284
poisonous,1.79,7.37,brown,33.105146354064345
poisonous,6.66,4.53,red,34.62272365577519
edible,7.06,5.96,brown,53.53340998291969
poisonous,4.05,4.57,red,61.245813919231296
